,year,home_team,month,day,attend,day_of_week,opponent,temp,skies,day_night,cap,shirt,fireworks,bobblehead,hum>average,attend_inc,attend_thousands
1905,2012,New York Mets,JUL,22,21829,Sunday,Los Angeles Dodgers,81,Cloudy,Day,NO,YES,NO,NO,NO,-1623,22
1906,2012,New York Mets,JUL,23,18714,Monday,Washington Nationals,80,Cloudy,Night,NO,NO,NO,NO,YES,-3115,19
1907,2012,New York Mets,JUL,24,25365,Tuesday,Washington Nationals,90,Cloudy,Night,NO,NO,NO,NO,NO,6651,25
1908,2012,New York Mets,JUL,25,24862,Wednesday,Washington Nationals,80,Clear,Day,NO,NO,NO,NO,,-503,25
1909,2012,New York Mets,AUG,7,20278,Tuesday,Miami Marlins,78,Cloudy,Night,NO,NO,NO,NO,YES,-4584,20
1910,2012,New York Mets,AUG,8,18335,Wednesday,Miami Marlins,79,Cloudy,Night,NO,NO,NO,NO,,-1943,18
1911,2012,New York Mets,AUG,9,20290,Thursday,Miami Marlins,89,Clear,Day,NO,NO,NO,NO,NO,1955,20
1912,2012,New York Mets,AUG,10,17571,Friday,Atlanta Braves,80,Cloudy,Night,NO,NO,NO,NO,NO,-2719,18
1913,2012,New York Mets,AUG,11,21272,Saturday,Atlanta Braves,84,Cloudy,Night,NO,NO,NO,NO,YES,3701,21
1914,2012,New York Mets,AUG,12,17424,Sunday,Atlanta Braves,83,Cloudy,Night,NO,NO,NO,NO,YES,-3848,17
1915,2012,New York Mets,AUG,20,16683,Monday,Colorado Rockies,75,Cloudy,Night,NO,NO,NO,NO,YES,-741,17
1916,2012,New York Mets,AUG,21,19343,Tuesday,Colorado Rockies,77,Cloudy,Night,NO,NO,NO,NO,YES,2660,19
1917,2012,New York Mets,AUG,22,15543,Wednesday,Colorado Rockies,78,Cloudy,Night,NO,NO,NO,NO,YES,-3800,16
1918,2012,New York Mets,AUG,23,15781,Thursday,Colorado Rockies,84,Cloudy,Day,NO,NO,NO,NO,YES,238,16
1919,2012,New York Mets,AUG,24,17859,Friday,Houston Astros,83,Cloudy,Night,NO,NO,NO,NO,NO,2078,18
1920,2012,New York Mets,AUG,25,20934,Saturday,Houston Astros,82,Cloudy,Day,NO,NO,NO,YES,NO,3075,21
1921,2012,New York Mets,AUG,26,17550,Sunday,Houston Astros,79,Clear,Day,NO,NO,NO,NO,NO,-3384,18
1922,2012,New York Mets,SEP,7,16850,Friday,Atlanta Braves,81,Cloudy,Night,NO,NO,NO,NO,NO,-700,17
1923,2012,New York Mets,SEP,8,17922,Saturday,Atlanta Braves,83,Cloudy,Day,NO,NO,NO,NO,,1072,18
1924,2012,New York Mets,SEP,9,16213,Sunday,Atlanta Braves,75,Clear,Day,NO,NO,NO,NO,YES,-1709,16
1925,2012,New York Mets,SEP,10,15346,Monday,Washington Nationals,69,Cloudy,Night,NO,NO,NO,NO,NO,-867,15
1926,2012,New York Mets,SEP,11,15817,Tuesday,Washington Nationals,72,Cloudy,Night,NO,NO,NO,NO,,471,16
1927,2012,New York Mets,SEP,12,14843,Wednesday,Washington Nationals,71,Clear,Night,NO,NO,NO,NO,YES,-974,15
1928,2012,New York Mets,SEP,17,14369,Monday,Philadelphia Phillies,71,Cloudy,Night,NO,NO,NO,NO,YES,-474,14
1929,2012,New York Mets,SEP,19,15219,Wednesday,Philadelphia Phillies,68,Cloudy,Night,NO,NO,NO,NO,NO,850,15
1938,2012,Philadelphia Phillies,APR,9,31902,Monday,Miami Marlins,62,Cloudy,Day,NO,NO,NO,NO,NO,,32
1939,2012,Philadelphia Phillies,APR,11,31751,Wednesday,Miami Marlins,49,Cloudy,Night,NO,YES,NO,NO,,-151,32
1940,2012,Philadelphia Phillies,APR,12,31326,Thursday,Miami Marlins,56,Cloudy,Night,NO,NO,NO,NO,YES,-425,31
1941,2012,Philadelphia Phillies,APR,13,31800,Friday,New York Mets,61,Clear,Night,NO,NO,NO,NO,YES,474,32
1942,2012,Philadelphia Phillies,APR,14,32025,Saturday,New York Mets,71,Cloudy,Day,NO,NO,NO,NO,NO,225,32
1943,2012,Philadelphia Phillies,APR,15,32080,Sunday,New York Mets,75,Cloudy,Day,NO,NO,NO,NO,NO,55,32
1944,2012,Philadelphia Phillies,APR,27,31683,Friday,Chicago Cubs,53,Cloudy,Night,NO,NO,NO,NO,NO,-397,32
1945,2012,Philadelphia Phillies,APR,28,31637,Saturday,Chicago Cubs,53,Cloudy,Night,NO,NO,NO,NO,YES,-46,32
1946,2012,Philadelphia Phillies,APR,29,31885,Sunday,Chicago Cubs,62,Clear,Day,NO,NO,NO,NO,YES,248,32
1947,2012,Philadelphia Phillies,APR,30,31778,Monday,Chicago Cubs,57,Cloudy,Night,NO,NO,NO,NO,YES,-107,32
1948,2012,Philadelphia Phillies,MAY,7,31055,Monday,New York Mets,61,Cloudy,Night,NO,NO,NO,NO,NO,-723,31
1949,2012,Philadelphia Phillies,MAY,8,30675,Tuesday,New York Mets,66,Cloudy,Night,NO,NO,NO,NO,NO,-380,31
1950,2012,Philadelphia Phillies,MAY,9,30688,Wednesday,New York Mets,72,Cloudy,Night,NO,NO,NO,NO,NO,13,31
1951,2012,Philadelphia Phillies,MAY,11,30839,Friday,San Diego Padres,71,Cloudy,Night,NO,NO,NO,NO,YES,151,31
1952,2012,Philadelphia Phillies,MAY,12,31879,Saturday,San Diego Padres,76,Cloudy,Night,NO,NO,NO,NO,YES,1040,32
1953,2012,Philadelphia Phillies,MAY,13,31809,Sunday,San Diego Padres,79,Cloudy,Day,NO,NO,NO,NO,YES,-70,32
1954,2012,Philadelphia Phillies,MAY,14,30677,Monday,Houston Astros,68,Cloudy,Night,YES,NO,NO,NO,NO,-1132,31
1955,2012,Philadelphia Phillies,MAY,15,30647,Tuesday,Houston Astros,68,Cloudy,Day,NO,NO,NO,NO,NO,-30,31
1956,2012,Philadelphia Phillies,MAY,18,31643,Friday,Boston Red Sox,70,Cloudy,Night,NO,NO,NO,NO,NO,996,32
1957,2012,Philadelphia Phillies,MAY,19,31959,Saturday,Boston Red Sox,78,Clear,Night,NO,NO,NO,NO,NO,316,32
1958,2012,Philadelphia Phillies,MAY,20,31910,Sunday,Boston Red Sox,79,Clear,Day,NO,NO,NO,NO,YES,-49,32
1959,2012,Philadelphia Phillies,MAY,21,30651,Monday,Washington Nationals,63,Rainy,Night,NO,NO,NO,NO,YES,-1259,31
1960,2012,Philadelphia Phillies,MAY,22,31898,Tuesday,Washington Nationals,73,Cloudy,Night,NO,NO,NO,NO,YES,1247,32
1961,2012,Philadelphia Phillies,MAY,23,30748,Wednesday,Washington Nationals,74,Cloudy,Night,NO,NO,NO,NO,YES,-1150,31
1962,2012,Philadelphia Phillies,JUN,1,31148,Friday,Miami Marlins,71,Cloudy,Night,NO,NO,NO,NO,NO,400,31
1963,2012,Philadelphia Phillies,JUN,2,31856,Saturday,Miami Marlins,72,Cloudy,Day,NO,NO,NO,NO,YES,708,32
1964,2012,Philadelphia Phillies,JUN,3,31749,Sunday,Miami Marlins,76,Cloudy,Day,YES,NO,NO,NO,YES,-107,32
1965,2012,Philadelphia Phillies,JUN,4,31900,Monday,Los Angeles Dodgers,62,Rainy,Night,NO,NO,NO,YES,YES,151,32
1966,2012,Philadelphia Phillies,JUN,5,30792,Tuesday,Los Angeles Dodgers,66,Cloudy,Night,NO,NO,NO,NO,YES,-1108,31
1967,2012,Philadelphia Phillies,JUN,6,30951,Wednesday,Los Angeles Dodgers,72,Cloudy,Night,NO,NO,NO,NO,YES,159,31
1968,2012,Philadelphia Phillies,JUN,7,30867,Thursday,Los Angeles Dodgers,77,Cloudy,Day,NO,NO,NO,NO,NO,-84,31
1969,2012,Philadelphia Phillies,JUN,19,31030,Tuesday,Colorado Rockies,81,Cloudy,Night,NO,NO,NO,NO,NO,163,31
1970,2012,Philadelphia Phillies,JUN,20,30610,Wednesday,Colorado Rockies,95,Clear,Night,NO,NO,NO,NO,YES,-420,31
1971,2012,Philadelphia Phillies,JUN,21,30663,Thursday,Colorado Rockies,95,Clear,Night,NO,NO,NO,NO,YES,53,31
1972,2012,Philadelphia Phillies,JUN,23,31415,Saturday,Tampa Bay Rays,86,Cloudy,Day,NO,NO,NO,NO,NO,752,31
1973,2012,Philadelphia Phillies,JUN,24,31349,Sunday,Tampa Bay Rays,85,Cloudy,Day,NO,YES,NO,NO,YES,-66,31
1974,2012,Philadelphia Phillies,JUN,24,30862,Sunday,Tampa Bay Rays,86,Cloudy,Night,NO,NO,NO,NO,NO,-487,31
1975,2012,Philadelphia Phillies,JUN,25,31305,Monday,Pittsburgh Pirates,79,Cloudy,Night,NO,NO,YES,NO,NO,443,31
1976,2012,Philadelphia Phillies,JUN,26,31567,Tuesday,Pittsburgh Pirates,77,Cloudy,Night,NO,NO,YES,NO,YES,262,32
1977,2012,Philadelphia Phillies,JUN,27,30840,Wednesday,Pittsburgh Pirates,83,Clear,Night,NO,NO,NO,NO,YES,-727,31
1978,2012,Philadelphia Phillies,JUN,28,31165,Thursday,Pittsburgh Pirates,90,Clear,Day,NO,NO,NO,NO,YES,325,31
1979,2012,Philadelphia Phillies,JUL,6,31109,Friday,Atlanta Braves,94,Clear,Night,NO,NO,NO,NO,YES,-56,31
1980,2012,Philadelphia Phillies,JUL,7,31358,Saturday,Atlanta Braves,91,Cloudy,Night,NO,NO,NO,NO,YES,249,31
1981,2012,Philadelphia Phillies,JUL,8,30717,Sunday,Atlanta Braves,87,Cloudy,Day,NO,NO,NO,NO,NO,-641,31
1982,2012,Philadelphia Phillies,JUL,20,30943,Friday,San Francisco Giants,66,Cloudy,Night,NO,NO,NO,NO,YES,226,31
1983,2012,Philadelphia Phillies,JUL,21,32192,Saturday,San Francisco Giants,79,Cloudy,Day,NO,NO,NO,NO,YES,1249,32
1984,2012,Philadelphia Phillies,JUL,22,31186,Sunday,San Francisco Giants,80,Cloudy,Day,NO,NO,NO,NO,NO,-1006,31
1985,2012,Philadelphia Phillies,JUL,23,30602,Monday,Milwaukee Brewers,77,Cloudy,Night,NO,NO,NO,NO,YES,-584,31
1986,2012,Philadelphia Phillies,JUL,24,30621,Tuesday,Milwaukee Brewers,93,Clear,Night,NO,NO,NO,NO,YES,19,31
1987,2012,Philadelphia Phillies,JUL,25,31300,Wednesday,Milwaukee Brewers,80,Clear,Day,NO,NO,NO,NO,NO,679,31
1988,2012,Philadelphia Phillies,AUG,3,30636,Friday,Arizona Diamondbacks,79,Cloudy,Night,NO,NO,NO,NO,YES,-664,31
1989,2012,Philadelphia Phillies,AUG,4,30633,Saturday,Arizona Diamondbacks,85,Cloudy,Night,NO,NO,NO,NO,YES,-3,31
1990,2012,Philadelphia Phillies,AUG,5,30619,Sunday,Arizona Diamondbacks,94,Cloudy,Day,NO,NO,NO,NO,NO,-14,31
1991,2012,Philadelphia Phillies,AUG,6,29165,Monday,Atlanta Braves,86,Cloudy,Night,NO,NO,NO,NO,NO,-1454,29
1992,2012,Philadelphia Phillies,AUG,7,29862,Tuesday,Atlanta Braves,84,Cloudy,Night,NO,NO,NO,NO,NO,697,30
1993,2012,Philadelphia Phillies,AUG,8,29051,Wednesday,Atlanta Braves,85,Cloudy,Night,NO,NO,NO,NO,NO,-811,29
1994,2012,Philadelphia Phillies,AUG,10,30185,Friday,St. Louis Cardinals,82,Cloudy,Night,NO,NO,NO,NO,NO,1134,30
1995,2012,Philadelphia Phillies,AUG,11,30963,Saturday,St. Louis Cardinals,79,Cloudy,Night,NO,NO,NO,NO,YES,778,31
1996,2012,Philadelphia Phillies,AUG,12,30014,Sunday,St. Louis Cardinals,83,Cloudy,Day,NO,NO,NO,NO,NO,-949,30
1997,2012,Philadelphia Phillies,AUG,20,31039,Monday,Cincinnati Reds,77,Cloudy,Night,NO,NO,NO,NO,YES,1025,31
1998,2012,Philadelphia Phillies,AUG,21,31564,Tuesday,Cincinnati Reds,79,Cloudy,Night,NO,NO,NO,YES,NO,525,32
1999,2012,Philadelphia Phillies,AUG,22,29256,Wednesday,Cincinnati Reds,83,Cloudy,Night,NO,NO,NO,NO,YES,-2308,29
2000,2012,Philadelphia Phillies,AUG,23,29380,Thursday,Cincinnati Reds,80,Clear,Night,NO,NO,NO,NO,YES,124,29
2001,2012,Philadelphia Phillies,AUG,24,29467,Friday,Washington Nationals,84,Cloudy,Night,NO,NO,NO,NO,YES,87,29
2002,2012,Philadelphia Phillies,AUG,25,30979,Saturday,Washington Nationals,78,Cloudy,Night,NO,NO,NO,NO,YES,1512,31
2003,2012,Philadelphia Phillies,AUG,26,31257,Sunday,Washington Nationals,81,Cloudy,Day,NO,NO,NO,NO,NO,278,31
2004,2012,Philadelphia Phillies,AUG,28,28859,Tuesday,New York Mets,83,Clear,Night,NO,NO,NO,NO,NO,-2398,29
2005,2012,Philadelphia Phillies,AUG,29,30017,Wednesday,New York Mets,81,Cloudy,Night,NO,NO,NO,NO,NO,1158,30
2006,2012,Philadelphia Phillies,AUG,30,30199,Thursday,New York Mets,82,Clear,Day,NO,NO,NO,NO,NO,182,30
2007,2012,Philadelphia Phillies,SEP,7,29420,Friday,Colorado Rockies,83,Cloudy,Night,YES,NO,NO,NO,YES,-779,29
2008,2012,Philadelphia Phillies,SEP,9,29269,Sunday,Colorado Rockies,76,Cloudy,Day,NO,NO,NO,NO,NO,-151,29
2009,2012,Philadelphia Phillies,SEP,9,28276,Sunday,Colorado Rockies,77,Cloudy,Night,NO,NO,NO,NO,YES,-993,28
2010,2012,Philadelphia Phillies,SEP,10,29053,Monday,Miami Marlins,71,Clear,Night,NO,NO,NO,NO,YES,777,29
2019,2012,Pittsburgh Pirates,APR,5,27710,Thursday,Philadelphia Phillies,52,Cloudy,Day,NO,NO,NO,NO,NO,,28
2020,2012,Pittsburgh Pirates,APR,7,27220,Saturday,Philadelphia Phillies,58,Clear,Night,NO,NO,YES,NO,NO,-490,27
2021,2012,Pittsburgh Pirates,APR,8,13899,Sunday,Philadelphia Phillies,58,Cloudy,Day,NO,NO,NO,NO,YES,-13321,14
2022,2012,Pittsburgh Pirates,APR,20,16456,Friday,St. Louis Cardinals,78,Cloudy,Night,NO,YES,NO,NO,YES,2557,16
2023,2012,Pittsburgh Pirates,APR,21,17653,Saturday,St. Louis Cardinals,45,Rainy,Night,NO,NO,NO,NO,NO,1197,18
2024,2012,Pittsburgh Pirates,APR,22,21306,Sunday,St. Louis Cardinals,44,Cloudy,Day,YES,NO,NO,NO,NO,3653,21
2025,2012,Pittsburgh Pirates,APR,24,7339,Tuesday,Colorado Rockies,55,Cloudy,Night,NO,NO,NO,NO,NO,-13967,7
2026,2012,Pittsburgh Pirates,APR,25,10653,Wednesday,Colorado Rockies,64,Cloudy,Day,NO,NO,NO,NO,YES,3314,11
2027,2012,Pittsburgh Pirates,MAY,4,14312,Friday,Cincinnati Reds,79,Cloudy,Night,NO,YES,NO,NO,YES,3659,14
2028,2012,Pittsburgh Pirates,MAY,5,23113,Saturday,Cincinnati Reds,77,Cloudy,Night,NO,NO,YES,NO,YES,8801,23
2029,2012,Pittsburgh Pirates,MAY,6,14029,Sunday,Cincinnati Reds,77,Cloudy,Day,NO,NO,NO,NO,NO,-9084,14
2030,2012,Pittsburgh Pirates,MAY,8,7226,Tuesday,Washington Nationals,70,Cloudy,Night,NO,NO,NO,NO,NO,-6803,7
2031,2012,Pittsburgh Pirates,MAY,9,8035,Wednesday,Washington Nationals,63,Cloudy,Night,NO,NO,NO,NO,YES,809,8
2032,2012,Pittsburgh Pirates,MAY,10,10767,Thursday,Washington Nationals,60,Cloudy,Night,NO,NO,NO,NO,NO,2732,11
2033,2012,Pittsburgh Pirates,MAY,11,13915,Friday,Houston Astros,70,Clear,Night,NO,YES,NO,NO,YES,3148,14
2034,2012,Pittsburgh Pirates,MAY,12,23931,Saturday,Houston Astros,72,Cloudy,Night,NO,NO,NO,YES,YES,10016,24
2035,2012,Pittsburgh Pirates,MAY,13,19262,Sunday,Houston Astros,62,Rainy,Day,NO,YES,NO,NO,NO,-4669,19
2036,2012,Pittsburgh Pirates,MAY,21,10189,Monday,New York Mets,76,Cloudy,Night,NO,NO,NO,NO,YES,-9073,10
2037,2012,Pittsburgh Pirates,MAY,22,11056,Tuesday,New York Mets,75,Cloudy,Night,NO,NO,NO,NO,YES,867,11
2038,2012,Pittsburgh Pirates,MAY,23,18012,Wednesday,New York Mets,73,Cloudy,Day,NO,NO,NO,NO,NO,6956,18
2039,2012,Pittsburgh Pirates,MAY,25,20940,Friday,Chicago Cubs,86,Clear,Night,NO,YES,NO,NO,NO,2928,21
2040,2012,Pittsburgh Pirates,MAY,26,26692,Saturday,Chicago Cubs,85,Cloudy,Night,NO,NO,YES,NO,YES,5752,27
2041,2012,Pittsburgh Pirates,MAY,27,19240,Sunday,Chicago Cubs,88,Cloudy,Day,NO,YES,NO,NO,NO,-7452,19
2042,2012,Pittsburgh Pirates,MAY,28,10354,Monday,Cincinnati Reds,87,Cloudy,Day,NO,NO,NO,NO,YES,-8886,10
2043,2012,Pittsburgh Pirates,MAY,29,8454,Tuesday,Cincinnati Reds,70,Cloudy,Night,NO,NO,NO,NO,YES,-1900,8
2044,2012,Pittsburgh Pirates,MAY,30,11747,Wednesday,Cincinnati Reds,80,Cloudy,Night,NO,NO,NO,NO,NO,3293,12
2045,2012,Pittsburgh Pirates,JUN,8,25248,Friday,Kansas City Royals,80,Cloudy,Night,NO,YES,NO,NO,NO,13501,25
2046,2012,Pittsburgh Pirates,JUN,9,27518,Saturday,Kansas City Royals,84,Cloudy,Night,NO,NO,NO,NO,YES,2270,28
2047,2012,Pittsburgh Pirates,JUN,10,18026,Sunday,Kansas City Royals,85,Clear,Day,NO,NO,NO,NO,YES,-9492,18
2048,2012,Pittsburgh Pirates,JUN,19,13955,Tuesday,Minnesota Twins,89,Cloudy,Night,NO,NO,NO,NO,NO,-4071,14
2049,2012,Pittsburgh Pirates,JUN,20,13915,Wednesday,Minnesota Twins,91,Cloudy,Night,NO,NO,NO,NO,YES,-40,14
2050,2012,Pittsburgh Pirates,JUN,21,15094,Thursday,Minnesota Twins,90,Cloudy,Night,NO,NO,NO,NO,NO,1179,15
2051,2012,Pittsburgh Pirates,JUN,22,26576,Friday,Detroit Tigers,81,Cloudy,Night,NO,YES,NO,NO,NO,11482,27
2052,2012,Pittsburgh Pirates,JUN,23,27114,Saturday,Detroit Tigers,82,Cloudy,Day,YES,NO,NO,NO,NO,538,27
2053,2012,Pittsburgh Pirates,JUN,24,24625,Sunday,Detroit Tigers,80,Cloudy,Day,NO,NO,NO,NO,YES,-2489,25
2054,2012,Pittsburgh Pirates,JUL,2,14729,Monday,Houston Astros,90,Cloudy,Night,NO,NO,NO,NO,YES,-9896,15
2055,2012,Pittsburgh Pirates,JUL,3,15061,Tuesday,Houston Astros,82,Cloudy,Night,NO,NO,NO,NO,YES,332,15
2056,2012,Pittsburgh Pirates,JUL,4,25779,Wednesday,Houston Astros,89,Cloudy,Day,NO,NO,NO,NO,NO,10718,26
2057,2012,Pittsburgh Pirates,JUL,5,14970,Thursday,Houston Astros,87,Cloudy,Night,NO,NO,NO,NO,YES,-10809,15
2058,2012,Pittsburgh Pirates,JUL,6,26296,Friday,San Francisco Giants,94,Cloudy,Night,NO,YES,NO,NO,NO,11326,26
2059,2012,Pittsburgh Pirates,JUL,7,26280,Saturday,San Francisco Giants,97,Cloudy,Day,NO,NO,NO,NO,NO,-16,26
2060,2012,Pittsburgh Pirates,JUL,8,20268,Sunday,San Francisco Giants,82,Cloudy,Day,NO,NO,NO,NO,YES,-6012,20
2061,2012,Pittsburgh Pirates,JUL,20,26035,Friday,Miami Marlins,71,Cloudy,Night,NO,YES,NO,NO,NO,5767,26
2062,2012,Pittsburgh Pirates,JUL,21,27588,Saturday,Miami Marlins,73,Cloudy,Night,NO,NO,YES,NO,YES,1553,28
2063,2012,Pittsburgh Pirates,JUL,22,23942,Sunday,Miami Marlins,81,Cloudy,Day,NO,NO,NO,NO,YES,-3646,24
2064,2012,Pittsburgh Pirates,JUL,23,19310,Monday,Chicago Cubs,84,Cloudy,Night,NO,NO,NO,NO,YES,-4632,19
2065,2012,Pittsburgh Pirates,JUL,24,22748,Tuesday,Chicago Cubs,83,Cloudy,Night,NO,NO,NO,NO,NO,3438,23
2066,2012,Pittsburgh Pirates,JUL,25,23754,Wednesday,Chicago Cubs,78,Clear,Day,NO,NO,NO,NO,NO,1006,24
2067,2012,Pittsburgh Pirates,AUG,6,16949,Monday,Arizona Diamondbacks,81,Cloudy,Night,NO,NO,NO,NO,NO,-6805,17
2068,2012,Pittsburgh Pirates,AUG,7,15858,Tuesday,Arizona Diamondbacks,84,Cloudy,Night,NO,NO,NO,NO,YES,-1091,16
2069,2012,Pittsburgh Pirates,AUG,8,17622,Wednesday,Arizona Diamondbacks,86,Cloudy,Night,NO,NO,NO,NO,YES,1764,18
2070,2012,Pittsburgh Pirates,AUG,9,14391,Thursday,Arizona Diamondbacks,81,Cloudy,Day,NO,NO,NO,NO,NO,-3231,14
2071,2012,Pittsburgh Pirates,AUG,10,27091,Friday,San Diego Padres,75,Cloudy,Night,NO,YES,NO,NO,YES,12700,27
2072,2012,Pittsburgh Pirates,AUG,11,27640,Saturday,San Diego Padres,67,Cloudy,Night,NO,NO,YES,NO,NO,549,28
2073,2012,Pittsburgh Pirates,AUG,12,24746,Sunday,San Diego Padres,75,Cloudy,Day,NO,NO,NO,NO,YES,-2894,25
2074,2012,Pittsburgh Pirates,AUG,13,17269,Monday,Los Angeles Dodgers,80,Cloudy,Night,NO,NO,NO,NO,NO,-7477,17
2075,2012,Pittsburgh Pirates,AUG,14,15910,Tuesday,Los Angeles Dodgers,71,Cloudy,Night,NO,NO,NO,NO,YES,-1359,16
2076,2012,Pittsburgh Pirates,AUG,15,18565,Wednesday,Los Angeles Dodgers,80,Cloudy,Night,NO,NO,NO,NO,NO,2655,19
2077,2012,Pittsburgh Pirates,AUG,16,17551,Thursday,Los Angeles Dodgers,84,Cloudy,Day,NO,NO,NO,NO,NO,-1014,18
2078,2012,Pittsburgh Pirates,AUG,24,26038,Friday,Milwaukee Brewers,85,Cloudy,Night,NO,YES,NO,NO,,8487,26
2079,2012,Pittsburgh Pirates,AUG,25,26222,Saturday,Milwaukee Brewers,83,Cloudy,Night,NO,NO,YES,NO,YES,184,26
2080,2012,Pittsburgh Pirates,AUG,26,25638,Sunday,Milwaukee Brewers,81,Cloudy,Day,NO,NO,NO,NO,YES,-584,26
2081,2012,Pittsburgh Pirates,AUG,27,11690,Monday,St. Louis Cardinals,75,Cloudy,Night,NO,NO,NO,NO,YES,-13948,12
2082,2012,Pittsburgh Pirates,AUG,28,12244,Tuesday,St. Louis Cardinals,79,Cloudy,Night,NO,NO,NO,NO,YES,554,12
2083,2012,Pittsburgh Pirates,AUG,29,13579,Wednesday,St. Louis Cardinals,76,Cloudy,Night,NO,NO,NO,NO,NO,1335,14
2084,2012,Pittsburgh Pirates,SEP,3,14038,Monday,Houston Astros,84,Cloudy,Day,NO,NO,NO,NO,NO,459,14
2085,2012,Pittsburgh Pirates,SEP,4,8950,Tuesday,Houston Astros,74,Rainy,Night,NO,NO,NO,NO,NO,-5088,9
2086,2012,Pittsburgh Pirates,SEP,5,9911,Wednesday,Houston Astros,83,Cloudy,Night,NO,NO,NO,NO,YES,961,10
2087,2012,Pittsburgh Pirates,SEP,7,22889,Friday,Chicago Cubs,83,Cloudy,Night,NO,YES,NO,NO,YES,12978,23
2088,2012,Pittsburgh Pirates,SEP,8,24963,Saturday,Chicago Cubs,66,Cloudy,Night,NO,NO,YES,NO,YES,2074,25
2089,2012,Pittsburgh Pirates,SEP,9,20070,Sunday,Chicago Cubs,67,Cloudy,Day,NO,NO,NO,NO,YES,-4893,20
2090,2012,Pittsburgh Pirates,SEP,18,10844,Tuesday,Milwaukee Brewers,61,Cloudy,Night,NO,NO,NO,NO,NO,-9226,11
2099,2012,San Diego Padres,APR,5,30059,Thursday,Los Angeles Dodgers,69,Clear,Night,NO,YES,NO,NO,NO,,30
2100,2012,San Diego Padres,APR,6,22743,Friday,Los Angeles Dodgers,61,Cloudy,Night,NO,NO,YES,NO,NO,-7316,23
2101,2012,San Diego Padres,APR,7,22336,Saturday,Los Angeles Dodgers,71,Clear,Night,NO,NO,NO,NO,YES,-407,22
2102,2012,San Diego Padres,APR,8,13315,Sunday,Los Angeles Dodgers,72,Cloudy,Day,NO,NO,NO,NO,NO,-9021,13
2103,2012,San Diego Padres,APR,10,13056,Tuesday,Arizona Diamondbacks,63,Cloudy,Night,NO,NO,NO,NO,YES,-259,13
2104,2012,San Diego Padres,APR,11,11264,Wednesday,Arizona Diamondbacks,66,Cloudy,Night,NO,NO,NO,NO,NO,-1792,11
2105,2012,San Diego Padres,APR,12,14601,Thursday,Arizona Diamondbacks,62,Cloudy,Night,NO,NO,NO,NO,YES,3337,15
2106,2012,San Diego Padres,APR,19,12301,Thursday,Philadelphia Phillies,64,Cloudy,Night,NO,NO,NO,NO,YES,-2300,12
2107,2012,San Diego Padres,APR,20,16624,Friday,Philadelphia Phillies,66,Cloudy,Night,NO,NO,YES,NO,YES,4323,17
2108,2012,San Diego Padres,APR,21,22006,Saturday,Philadelphia Phillies,67,Cloudy,Night,YES,NO,NO,NO,YES,5382,22
2109,2012,San Diego Padres,APR,22,18731,Sunday,Philadelphia Phillies,69,Cloudy,Day,NO,NO,NO,NO,YES,-3275,19
2110,2012,San Diego Padres,APR,24,11619,Tuesday,Washington Nationals,65,Cloudy,Night,NO,NO,NO,NO,YES,-7112,12
2111,2012,San Diego Padres,APR,25,10608,Wednesday,Washington Nationals,72,Cloudy,Night,NO,NO,NO,NO,NO,-1011,11
2112,2012,San Diego Padres,APR,26,12849,Thursday,Washington Nationals,65,Cloudy,Night,NO,NO,NO,NO,NO,2241,13
2113,2012,San Diego Padres,APR,30,11353,Monday,Milwaukee Brewers,64,Cloudy,Night,NO,NO,NO,NO,YES,-1496,11
2114,2012,San Diego Padres,MAY,1,13482,Tuesday,Milwaukee Brewers,65,Cloudy,Night,NO,NO,NO,NO,YES,2129,13
2115,2012,San Diego Padres,MAY,2,11050,Wednesday,Milwaukee Brewers,70,Cloudy,Night,NO,NO,NO,NO,NO,-2432,11
2116,2012,San Diego Padres,MAY,4,20441,Friday,Miami Marlins,64,Cloudy,Night,NO,NO,NO,NO,NO,9391,20
2117,2012,San Diego Padres,MAY,5,17553,Saturday,Miami Marlins,67,Clear,Night,NO,NO,NO,NO,YES,-2888,18
2118,2012,San Diego Padres,MAY,6,23500,Sunday,Miami Marlins,70,Cloudy,Day,NO,NO,NO,NO,NO,5947,24
2119,2012,San Diego Padres,MAY,7,11126,Monday,Colorado Rockies,64,Clear,Night,NO,NO,NO,NO,,-12374,11
2120,2012,San Diego Padres,MAY,8,12235,Tuesday,Colorado Rockies,65,Clear,Night,NO,NO,NO,NO,YES,1109,12
2121,2012,San Diego Padres,MAY,9,14041,Wednesday,Colorado Rockies,71,Clear,Day,NO,NO,NO,NO,YES,1806,14
2122,2012,San Diego Padres,MAY,16,14713,Wednesday,Los Angeles Dodgers,71,Clear,Night,NO,NO,NO,NO,NO,672,15
2123,2012,San Diego Padres,MAY,17,19518,Thursday,Los Angeles Dodgers,66,Cloudy,Night,NO,NO,NO,NO,YES,4805,20
2124,2012,San Diego Padres,MAY,18,21972,Friday,Los Angeles Angels,65,Cloudy,Night,NO,NO,NO,NO,YES,2454,22
2125,2012,San Diego Padres,MAY,19,30399,Saturday,Los Angeles Angels,66,Cloudy,Night,NO,NO,NO,NO,YES,8427,30
2126,2012,San Diego Padres,MAY,20,23782,Sunday,Los Angeles Angels,71,Clear,Day,NO,NO,NO,NO,,-6617,24
